ㄧˊ ㄑㄧㄝˋ ㄉㄡ ㄕˋ ㄐㄧㄚˇ ㄉㄜ˙	一切都是假的 1
ㄧ ㄑㄧㄝˋ ㄉㄡ ㄕˋ ㄇㄧㄥˋ	一切都是命 2
ㄧˊ ㄑㄧㄝˋ ㄉㄡ ㄕˋ ㄇㄧㄥˋ	一切都是命 2
ㄧ ㄑㄧㄝˋ ㄉㄡ ㄕˋ ㄨㄤˇ ㄖㄢˊ	一切都是枉然 1
ㄧˊ ㄑㄧㄝˋ ㄉㄡ ㄕˋ ㄨㄤˇ ㄖㄢˊ	一切都是枉然 1
ㄧ ㄑㄧㄝˋ ㄉㄡ ㄕˋ ㄎㄨㄥ ㄊㄢˊ	一切都是空談 2
ㄧˊ ㄑㄧㄝˋ ㄉㄡ ㄕˋ ㄎㄨㄥ ㄊㄢˊ	一切都是空談 2
ㄧ ㄅㄧㄝˊ	一別 5
ㄧˋ ㄅㄧㄝˊ	一別 5
ㄧ ㄅㄧㄝˊ ㄉㄨㄛ ㄋㄧㄢˊ	一別多年 0
ㄧˋ ㄅㄧㄝˊ ㄉㄨㄛ ㄋㄧㄢˊ	一別多年 0
ㄧ ㄅㄧㄝˊ ㄘ ㄒㄩㄥˊ	一別雌雄 1
ㄧ ㄅㄧㄝˊ ㄘˊ ㄒㄩㄥˊ	一別雌雄 1
ㄧˋ ㄅㄧㄝˊ ㄘ ㄒㄩㄥˊ	一別雌雄 1
ㄧˋ ㄅㄧㄝˊ ㄘˊ ㄒㄩㄥˊ	一別雌雄 1
ㄧ ㄉㄠˋ	一道 176 一到 162 醫道 0
ㄧˊ ㄉㄠˋ	移到 241 一道 176 一到 162
ㄧ ㄑㄩㄢˋ	一券 3
ㄧˋ ㄑㄩㄢˋ	一券 3
ㄧ ㄎㄜˋ ㄑㄧㄢ ㄐㄧㄣ	一刻千金 0
ㄧˊ ㄎㄜˋ ㄑㄧㄢ ㄐㄧㄣ	一刻千金 0
ㄧ ㄗㄜˊ	一則 298
ㄧˋ ㄗㄜˊ	一則 298
ㄧ ㄗㄜˊ ㄧˇ ㄒㄧˇ	一則以喜 3
ㄧˋ ㄗㄜˊ ㄧˇ ㄒㄧˇ	一則以喜 3
ㄧ ㄗㄜˊ ㄧˇ ㄧㄡ	一則以憂 2
ㄧˋ ㄗㄜˊ ㄧˇ ㄧㄡ	一則以憂 2
ㄧ ㄑㄧㄢˊ	一前 8 一錢 5
ㄧˋ ㄑㄧㄢˊ	一前 8 一錢 5
ㄧ ㄑㄧㄢˊ ㄧ ㄏㄡˋ	一前一後 4
ㄧ ㄑㄧㄢˊ ㄧˊ ㄏㄡˋ	一前一後 4
ㄧˋ ㄑㄧㄢˊ ㄧ ㄏㄡˋ	一前一後 4
ㄧ ㄔㄚˋ ㄋㄚˋ	一剎那 73
ㄧˊ ㄔㄚˋ ㄋㄚˋ	一剎那 73
ㄧ ㄍㄜ	一哥 10 一割 0
ㄧˋ ㄍㄜ	一割 0
ㄧ ㄏㄨㄚˋ	一畫 16 一劃 1
ㄧˊ ㄏㄨㄚˋ	一畫 16 一劃 1
ㄧ ㄐㄧㄢˋ ㄌㄧㄤˇ ㄉㄨㄢˋ	一劍兩段 0
ㄧˊ ㄐㄧㄢˋ ㄌㄧㄤˇ ㄉㄨㄢˋ	一劍兩段 0
ㄧ ㄐㄧˋ	一季 76 一技 48 一劑 14 一記 13
ㄧˊ ㄐㄧˋ	一季 76 一技 48 一劑 14 一記 13 疑忌 1
ㄧ ㄐㄧㄚ ㄌㄨㄣˊ	一加侖 4
ㄧˋ ㄐㄧㄚ ㄌㄨㄣˊ	一加侖 4
ㄧ ㄉㄨㄥˋ	一動 85 一棟 82 一洞 1
ㄧˊ ㄉㄨㄥˋ	移動 421 一動 85 一棟 82 一洞 1
ㄧ ㄉㄨㄥˋ ㄅㄨˊ ㄉㄨㄥˋ	一動不動 5
ㄧˊ ㄉㄨㄥˋ ㄅㄨˊ ㄉㄨㄥˋ	一動不動 5
ㄧ ㄉㄨㄥˋ ㄅㄨˋ ㄖㄨˊ ㄧ ㄐㄧㄥˋ	一動不如一靜 2
ㄧˊ ㄉㄨㄥˋ ㄅㄨˋ ㄖㄨˊ ㄧˊ ㄐㄧㄥˋ	一動不如一靜 2
ㄧ ㄌㄠˊ ㄐㄧㄡˇ ㄧˋ	一勞久逸 0
ㄧˋ ㄌㄠˊ ㄐㄧㄡˇ ㄧˋ	一勞久逸 0
ㄧ ㄌㄠˊ ㄩㄥˇ ㄧˋ	一勞永逸 8
ㄧˋ ㄌㄠˊ ㄩㄥˇ ㄧˋ	一勞永逸 8
ㄧ ㄅㄠ	一包 60 衣胞 0
ㄧˋ ㄅㄠ	一包 60 刈包 0
ㄧ ㄅㄠ ㄧㄠˋ	一包藥 2
ㄧˋ ㄅㄠ ㄧㄠˋ	一包藥 2
ㄧ ㄔˊ	一池 8 一匙 3
ㄧˋ ㄔˊ	一池 8 一匙 3
ㄧ ㄔˊ ㄓ ㄌㄧㄤˋ	一匙之量 0
ㄧˋ ㄔˊ ㄓ ㄌㄧㄤˋ	一匙之量 0
ㄧ ㄆㄧ	一批 200 一匹 14 一披 1
ㄧˋ ㄆㄧ	一批 200 一匹 14 一披 1
ㄧ ㄑㄩ	一區 43
ㄧˋ ㄑㄩ	一區 43 疫區 20
ㄧ ㄕˊ ㄧ ㄨˇ	一十一五 0
ㄧ ㄑㄧㄢ	一千 1419 一簽 3 壹仟 1
ㄧˋ ㄑㄧㄢ	一千 1419 一簽 3
ㄧ ㄑㄧㄢ ㄙㄢ	一千三 66
ㄧ ㄑㄧㄢ ㄐㄧㄡˇ	一千九 21
ㄧ ㄑㄧㄢ ㄦˋ	一千二 58
ㄧ ㄑㄧㄢ ㄨˇ	一千五 141
ㄧ ㄑㄧㄢ ㄖㄣˊ	一千人 12
ㄧˋ ㄑㄧㄢ ㄖㄣˊ	一千人 12
ㄧ ㄑㄧㄢ ㄍㄜ˙	一千個 21
ㄧˋ ㄑㄧㄢ ㄍㄜ˙	一千個 21
ㄧ ㄑㄧㄢ ㄩㄢˊ	一千元 30
ㄧˋ ㄑㄧㄢ ㄩㄢˊ	一千元 30
ㄧ ㄑㄧㄢ ㄅㄚ	一千八 51
ㄧ ㄑㄧㄢ ㄙˋ	一千四 67
ㄧ ㄑㄧㄢ ㄎㄨㄞˋ	一千塊 17
ㄧˋ ㄑㄧㄢ ㄎㄨㄞˋ	一千塊 17
ㄧ ㄑㄧㄢ ㄍㄨˇ	一千股 1
ㄧ ㄑㄧㄢ ㄨㄢˋ	一千萬 138
ㄧˋ ㄑㄧㄢ ㄨㄢˋ	一千萬 138
ㄧ ㄑㄧㄢ ㄌㄧㄥˊ ㄧ	一千零一 9
ㄧˋ ㄑㄧㄢ ㄌㄧㄥˊ ㄧ	一千零一 9
ㄧ ㄅㄢˋ	一半 861 一瓣 9 一辦 3
ㄧˊ ㄅㄢˋ	一半 861 一瓣 9 一辦 3
ㄧ ㄑㄩˋ	一去 25
ㄧˊ ㄑㄩˋ	一去 25 移去 6
ㄧ ㄑㄩˋ ㄅㄨˋ ㄏㄨㄟˊ	一去不回 2
ㄧˊ ㄑㄩˋ ㄅㄨˋ ㄏㄨㄟˊ	一去不回 2
ㄧ ㄑㄩˋ ㄅㄨˊ ㄈㄨˋ ㄈㄢˇ	一去不復返 2
ㄧˊ ㄑㄩˋ ㄅㄨˊ ㄈㄨˋ ㄈㄢˇ	一去不復返 2
ㄧ ㄑㄩˋ ㄅㄨˋ ㄈㄢˇ	一去不返 4
ㄧˊ ㄑㄩˋ ㄅㄨˋ ㄈㄢˇ	一去不返 4
ㄧ ㄈㄢˇ ㄔㄤˊ ㄊㄞˋ	一反常態 5
ㄧˋ ㄈㄢˇ ㄔㄤˊ ㄊㄞˋ	一反常態 5
ㄧ ㄎㄡˇ	一口 295
ㄧˋ ㄎㄡˇ	一口 295
ㄧ ㄎㄡˇ ㄊㄨㄥˊ ㄕㄥ	一口同聲 0
ㄧˋ ㄎㄡˇ ㄊㄨㄥˊ ㄕㄥ	異口同聲 36 一口同聲 0
ㄧ ㄎㄡˇ ㄊㄨㄥˊ ㄧㄣ	一口同音 0
ㄧˋ ㄎㄡˇ ㄊㄨㄥˊ ㄧㄣ	一口同音 0 異口同音 0
ㄧ ㄎㄡˇ ㄧㄠˇ ㄉㄧㄥˋ	一口咬定 5
ㄧˋ ㄎㄡˇ ㄧㄠˇ ㄉㄧㄥˋ	一口咬定 5
ㄧ ㄎㄡˇ ㄑㄧˋ	一口氣 156
ㄧˋ ㄎㄡˇ ㄑㄧˋ	一口氣 156
ㄧ ㄎㄡˇ ㄉㄠˋ ㄆㄛˋ	一口道破 0
ㄧˋ ㄎㄡˇ ㄉㄠˋ ㄆㄛˋ	一口道破 0
ㄧ ㄎㄡˇ ㄈㄢˋ	一口飯 8
ㄧˋ ㄎㄡˇ ㄈㄢˋ	一口飯 8
ㄧ ㄍㄨˇ ㄋㄠˇ	一股腦 10 一古腦 2
ㄧ ㄍㄨˇ ㄋㄠˇ ㄦ	一股腦兒 3 一古腦兒 2
ㄧ ㄍㄨˇ ㄋㄠˇ ㄦˊ	一股腦兒 3 一古腦兒 2
ㄧˋ ㄍㄨˇ ㄋㄠˇ ㄦ	一股腦兒 3 一古腦兒 2
ㄧˋ ㄍㄨˇ ㄋㄠˇ ㄦˊ	一股腦兒 3 一古腦兒 2
ㄧ ㄐㄩˋ ㄏㄨㄚˋ	一句話 143
ㄧˊ ㄐㄩˋ ㄏㄨㄚˋ	一句話 143
ㄧ ㄓˇ	一只 40 一紙 11
ㄧˋ ㄓˇ	一只 40 意旨 39 一紙 11 抑止 8 懿旨 0
ㄧ ㄊㄞˊ	一台 567 一抬 4
ㄧˋ ㄊㄞˊ	一台 567 一抬 4
ㄧ ㄘㄨㄣˋ	一寸 6 一吋 5
ㄧˊ ㄘㄨㄣˋ	一寸 6 一吋 5
ㄧ ㄊㄨㄥˊ	一同 327
ㄧˋ ㄊㄨㄥˊ	一同 327 異同 39 亦同 21
ㄧ ㄇㄧㄥˊ	一名 482
ㄧˋ ㄇㄧㄥˊ	一名 482 譯名 28 藝名 11 異名 2 佚名 0
ㄧ ㄊㄨˇ	一吐 7
ㄧˋ ㄊㄨˇ	一吐 7
ㄧ ㄊㄨˇ ㄨㄟˊ ㄎㄨㄞˋ	一吐為快 2
ㄧˋ ㄊㄨˇ ㄨㄟˊ ㄎㄨㄞˋ	一吐為快 2
ㄧ ㄒㄧㄤˋ	一項 711 一向 525 一巷 9
ㄧˊ ㄒㄧㄤˋ	一項 711 一向 525 遺像 12 移向 3 移項 1
ㄧ ㄒㄧㄤˋ ㄕˋ	一向是 22
ㄧˊ ㄒㄧㄤˋ ㄕˋ	一向是 22
ㄧ ㄍㄠˋ	一告 2
ㄧˊ ㄍㄠˋ	一告 2
ㄧ ㄔˇ	一尺 12 一呎 0
ㄧˋ ㄔˇ	一尺 12 一呎 0 義齒 0
ㄧ ㄓㄡ	一週 136 一周 45
ㄧˋ ㄓㄡ	一週 136 一周 45 益州 1
ㄧ ㄓㄡ ㄋㄧㄢˊ	一週年 28 一周年 5
ㄧˋ ㄓㄡ ㄋㄧㄢˊ	一週年 28 一周年 5
ㄧ ㄏㄨ ㄗㄞˋ ㄋㄨㄛˋ	一呼再諾 0
ㄧˋ ㄏㄨ ㄗㄞˋ ㄋㄨㄛˋ	一呼再諾 0
ㄧ ㄏㄨ ㄅㄞˇ ㄋㄨㄛˋ	一呼百諾 2 一呼百喏 0
ㄧˋ ㄏㄨ ㄅㄞˇ ㄋㄨㄛˋ	一呼百諾 2 一呼百喏 0
ㄧ ㄏㄨ ㄅㄞˇ ㄧㄥˋ	一呼百應 1
ㄧˋ ㄏㄨ ㄅㄞˇ ㄧㄥˋ	一呼百應 1
ㄧ ㄇㄧㄥˋ	一命 17
ㄧˊ ㄇㄧㄥˋ	一命 17 遺命 4
ㄧ ㄇㄧㄥˋ ㄨ ㄏㄨ	一命嗚呼 3
ㄧˊ ㄇㄧㄥˋ ㄨ ㄏㄨ	一命嗚呼 3
ㄧ ㄏㄜˊ	一盒 22 一和 12
ㄧˋ ㄏㄜˊ	一盒 22 議和 16 一和 12
ㄧ ㄧㄠˇ	一咬 6
ㄧˋ ㄧㄠˇ	一咬 6
ㄧ ㄆㄧㄣˇ	一品 31
ㄧˋ ㄆㄧㄣˇ	藝品 126 一品 31 逸品 15
ㄧ ㄆㄧㄣˇ ㄈㄨ ㄖㄣˊ	一品夫人 2
ㄧˋ ㄆㄧㄣˇ ㄈㄨ ㄖㄣˊ	一品夫人 2
ㄧ ㄆㄧㄣˇ ㄍㄨㄛ	一品鍋 10
ㄧˋ ㄆㄧㄣˇ ㄍㄨㄛ	一品鍋 10
ㄧ ㄏㄨㄥ ㄦˊ ㄕㄤˋ	一哄而上 0
ㄧˋ ㄏㄨㄥ ㄦˊ ㄕㄤˋ	一哄而上 0
ㄧ ㄏㄨㄥ ㄦˊ ㄙㄢˋ	一哄而散 6
ㄧˋ ㄏㄨㄥ ㄦˊ ㄙㄢˋ	一哄而散 6
ㄧ ㄩㄢˊ ㄉㄚˋ ㄐㄧㄤˋ	一員大將 1
ㄧˋ ㄩㄢˊ ㄉㄚˋ ㄐㄧㄤˋ	一員大將 1
ㄧ ㄔㄤˋ ㄧ ㄏㄜˋ	一唱一和 0
ㄧ ㄔㄤˋ ㄧˊ ㄏㄜˋ	一唱一和 0
ㄧˊ ㄔㄤˋ ㄧ ㄏㄜˋ	一唱一和 0
ㄧ ㄨㄣˋ	一問 38
ㄧˊ ㄨㄣˋ	疑問 279 一問 38
ㄧ ㄨㄣˋ ㄧ ㄉㄚˊ	一問一答 0
ㄧˊ ㄨㄣˋ ㄧ ㄉㄚˊ	一問一答 0
ㄧˊ ㄨㄣˋ ㄙㄢ ㄅㄨˋ ㄓ	一問三不知 3
ㄧ ㄨㄣˋ ㄓ ㄒㄧㄚˋ	一問之下 3
ㄧˊ ㄨㄣˋ ㄓ ㄒㄧㄚˋ	一問之下 3
ㄧ ㄏㄢˇ	一喊 2
ㄧˋ ㄏㄢˇ	一喊 2
ㄧ ㄏㄢˇ ㄔㄨ	一喊出 1
ㄧˋ ㄏㄢˇ ㄔㄨ	一喊出 1
ㄧ ㄏㄢˇ ㄉㄠˋ	一喊到 1
ㄧˋ ㄏㄢˇ ㄉㄠˋ	一喊到 1
ㄧ ㄏㄜ	一喝 10
ㄧ ㄏㄜˋ	一喝 10 伊賀 0
ㄧˊ ㄏㄜˋ	一喝 10
ㄧˋ ㄏㄜ	一喝 10
ㄧ ㄏㄜ ㄉㄠˋ	一喝到 1
ㄧˋ ㄏㄜ ㄉㄠˋ	一喝到 1
ㄧ ㄉㄨㄣˋ	一頓 55 一噸 8
ㄧˊ ㄉㄨㄣˋ	一頓 55 一噸 8
ㄧ ㄉㄨㄣˋ ㄅㄢˋ	一噸半 1
ㄧˊ ㄉㄨㄣˋ ㄅㄢˋ	一噸半 1
ㄧ ㄙˋ ㄌㄧㄥˊ	一四〇 1
ㄧ ㄙˋ ㄧ	一四一 4
ㄧ ㄙˋ ㄑㄧ	一四七 4
ㄧ ㄙˋ ㄙㄢ	一四三 6
ㄧ ㄙˋ ㄐㄧㄡˇ	一四九 9
ㄧ ㄙˋ ㄌㄧㄡˋ	一四六 8
ㄧ ㄙˋ ㄩˊ	一四餘 1
ㄧ ㄏㄨㄟˊ	一回 242
ㄧˋ ㄏㄨㄟˊ	一回 242
ㄧ ㄏㄨㄟˊ ㄕˋ	一回事 102
ㄧˋ ㄏㄨㄟˊ ㄕˋ	一回事 102
ㄧ ㄏㄨㄟˊ ㄌㄞˊ	一回來 4
ㄧˋ ㄏㄨㄟˊ ㄌㄞˊ	一回來 4
ㄧ ㄏㄨㄟˊ ㄉㄠˋ	一回到 5
ㄧˋ ㄏㄨㄟˊ ㄉㄠˋ	一回到 5
ㄧ ㄏㄨㄟˊ ㄑㄩˋ	一回去 1
ㄧˋ ㄏㄨㄟˊ ㄑㄩˋ	一回去 1
ㄧˋ ㄏㄨㄟˊ ㄕㄥ ㄦˋ ㄏㄨㄟˊ ㄕㄡˊ	一回生二回熟 1
ㄧˋ ㄏㄨㄟˊ ㄕㄥ ㄌㄧㄤˇ ㄏㄨㄟˊ ㄕㄡˊ	一回生兩回熟 1
ㄧ ㄑㄩㄢ	一圈 65
ㄧˋ ㄑㄩㄢ	一圈 65
ㄧ ㄍㄨㄛˊ	一國 199
ㄧˋ ㄍㄨㄛˊ	一國 199 異國 105 義國 49
ㄧ ㄍㄨㄛˊ ㄓ ㄓㄨˇ	一國之主 0
ㄧˋ ㄍㄨㄛˊ ㄓ ㄓㄨˇ	一國之主 0
ㄧ ㄍㄨㄛˊ ㄓ ㄐㄩㄣ	一國之君 1
ㄧˋ ㄍㄨㄛˊ ㄓ ㄐㄩㄣ	一國之君 1
ㄧ ㄍㄨㄛˊ ㄌㄧㄤˇ ㄓˋ	一國兩制 50
ㄧˋ ㄍㄨㄛˊ ㄌㄧㄤˇ ㄓˋ	一國兩制 50
ㄧ ㄍㄨㄛˊ ㄌㄧㄤˇ ㄈㄨˇ	一國兩府 1
ㄧ ㄊㄨㄢˊ	一團 99
ㄧˋ ㄊㄨㄢˊ	一團 99
ㄧ ㄊㄨㄢˊ ㄏㄜˊ ㄑㄧˋ	一團和氣 5
ㄧˋ ㄊㄨㄢˊ ㄏㄜˊ ㄑㄧˋ	一團和氣 5
ㄧ ㄊㄨㄢˊ ㄗㄠ	一團糟 7
ㄧˋ ㄊㄨㄢˊ ㄗㄠ	一團糟 7
ㄧ ㄉㄧˋ	一地 88
ㄧˊ ㄉㄧˋ	一地 88
ㄧ ㄊㄤˊ	一堂 91
ㄧˋ ㄊㄤˊ	一堂 91 議堂 3
ㄧ ㄊㄤˊ ㄏㄜˊ ㄑㄧˋ	一堂和氣 0
ㄧˋ ㄊㄤˊ ㄏㄜˊ ㄑㄧˋ	一堂和氣 0
ㄧ ㄊㄤˊ ㄎㄜˋ	一堂課 21
ㄧˋ ㄊㄤˊ ㄎㄜˋ	一堂課 21
ㄧ ㄉㄨㄟ	一堆 520
ㄧˋ ㄉㄨㄟ	一堆 520
ㄧ ㄉㄨㄟ ㄉㄨㄟ	一堆堆 9
ㄧˋ ㄉㄨㄟ ㄉㄨㄟ	一堆堆 9
ㄧ ㄅㄠˋ	一報 17 一抱 1
ㄧˊ ㄅㄠˋ	一報 17 一抱 1
ㄧˊ ㄅㄠˋ ㄏㄨㄢˊ ㄧˊ ㄅㄠˋ	一報還一報 2
ㄧ ㄔㄤˇ	一場 920
ㄧ ㄔㄤˇ ㄔㄨㄣ ㄇㄥˋ	一場春夢 0
ㄧ ㄔㄤˇ ㄎㄨㄥ	一場空 1
ㄧ ㄎㄨㄞˋ	一塊 669
ㄧˊ ㄎㄨㄞˋ	一塊 669
ㄧ ㄎㄨㄞˋ ㄦ	一塊兒 114
ㄧ ㄎㄨㄞˋ ㄦˊ	一塊兒 114
ㄧˊ ㄎㄨㄞˋ ㄦ	一塊兒 114
ㄧˊ ㄎㄨㄞˋ ㄦˊ	一塊兒 114
ㄧ ㄎㄨㄞˋ ㄎㄨㄞˋ	一塊塊 35
ㄧˊ ㄎㄨㄞˋ ㄎㄨㄞˋ	一塊塊 35
ㄧ ㄎㄨㄞˋ ㄖㄡˋ	一塊肉 4
ㄧˊ ㄎㄨㄞˋ ㄖㄡˋ	一塊肉 4
ㄧ ㄎㄨㄞˋ ㄑㄧㄢˊ	一塊錢 30
ㄧˊ ㄎㄨㄞˋ ㄑㄧㄢˊ	一塊錢 30
ㄧ ㄊㄚ ㄏㄨˊ ㄊㄨˊ	一塌糊塗 10
ㄧˊ ㄊㄚˋ ㄏㄨˊ ㄊㄨˊ	一塌糊塗 10
ㄧ ㄊㄨˊ	一途 11 一塗 0
ㄧˋ ㄊㄨˊ	意圖 207 一途 11 異途 1 一塗 0 藝徒 0
ㄧ ㄊㄧㄢˊ	一填 0
ㄧˋ ㄊㄧㄢˊ	一填 0 義田 0
ㄧ ㄔㄣˊ ㄅㄨˋ ㄉㄠˋ	一塵不到 0
ㄧˋ ㄔㄣˊ ㄅㄨˊ ㄉㄠˋ	一塵不到 0
ㄧ ㄔㄣˊ ㄅㄨˋ ㄕㄡˋ	一塵不受 0
ㄧˋ ㄔㄣˊ ㄅㄨˊ ㄕㄡˋ	一塵不受 0
ㄧ ㄔㄣˊ ㄅㄨˋ ㄖㄢˇ	一塵不染 6
ㄧˋ ㄔㄣˊ ㄅㄨˋ ㄖㄢˇ	一塵不染 6
ㄧ ㄔㄣˊ ㄅㄨˋ ㄕㄜˋ	一塵不涉 0
ㄧˋ ㄔㄣˊ ㄅㄨˊ ㄕㄜˋ	一塵不涉 0
ㄧ ㄅㄧˋ	一臂 14 一壁 2
ㄧˊ ㄅㄧˋ	一壁 2
ㄧ ㄧㄚ	一壓 5 咿啞 0
ㄧˋ ㄧㄚ	一壓 5 液壓 2
ㄧ ㄧㄚ ㄒㄧㄚˋ	一壓下 0
ㄧˋ ㄧㄚ ㄒㄧㄚˋ	一壓下 0
ㄧ ㄧㄚ ㄉㄠˋ	一壓到 0
ㄧˋ ㄧㄚ ㄉㄠˋ	一壓到 0
ㄧ ㄧㄚ ㄗㄞˋ	一壓在 0
ㄧˋ ㄧㄚ ㄗㄞˋ	一壓在 0
ㄧ ㄌㄟˇ	一壘 53
ㄧˋ ㄌㄟˇ	一壘 53
ㄧ ㄌㄟˇ ㄕㄡˇ	一壘手 11
ㄧˋ ㄌㄟˇ ㄕㄡˇ	一壘手 11
ㄧ ㄏㄨˊ	一壺 3
ㄧˋ ㄏㄨˊ	一壺 3
ㄧ ㄏㄨˊ ㄕㄨㄟˇ	一壺水 2
ㄧˋ ㄏㄨˊ ㄕㄨㄟˇ	一壺水 2
ㄧ ㄏㄨˊ ㄐㄧㄡˇ	一壺酒 0
ㄧˋ ㄏㄨˊ ㄐㄧㄡˇ	一壺酒 0
ㄧ ㄎㄨㄟˊ ㄧˇ ㄗㄨˊ	一夔已足 0
ㄧˋ ㄎㄨㄟˊ ㄧˇ ㄗㄨˊ	一夔已足 0
ㄧ ㄒㄧˋ	一系 218 一夕 31
ㄧˊ ㄒㄧˋ	一系 218 一夕 31
ㄧ ㄒㄧˋ ㄓ ㄐㄧㄢ	一夕之間 14
ㄧˊ ㄒㄧˋ ㄓ ㄐㄧㄢ	一夕之間 14
ㄧ ㄒㄧˋ ㄓ ㄐㄧㄢ ㄅㄠˋ ㄏㄨㄥˊ	一夕之間暴紅 1
ㄧˊ ㄒㄧˋ ㄓ ㄐㄧㄢ ㄅㄠˋ ㄏㄨㄥˊ	一夕之間暴紅 1
ㄧ ㄒㄧˋ ㄔㄥˊ ㄇㄧㄥˊ	一夕成名 1
ㄧˊ ㄒㄧˋ ㄔㄥˊ ㄇㄧㄥˊ	一夕成名 1
ㄧ ㄒㄧˋ ㄕㄨˋ ㄅㄧㄢˋ	一夕數變 0
ㄧˊ ㄒㄧˋ ㄕㄨˋ ㄅㄧㄢˋ	一夕數變 0
ㄧ ㄉㄨㄛ	一多 5
ㄧˋ ㄉㄨㄛ	一多 5
ㄧ ㄧㄝˋ	一頁 132 一夜 73 一葉 17
ㄧˊ ㄧㄝˋ	一頁 132 一夜 73 一葉 17 胰液 0 遺業 0
ㄧ ㄧㄝˋ ㄑㄧㄥˊ	一夜情 11
ㄧˊ ㄧㄝˋ ㄑㄧㄥˊ	一夜情 11
ㄧ ㄧㄝˋ ㄨˊ ㄇㄥˋ	一夜無夢 0
ㄧˊ ㄧㄝˋ ㄨˊ ㄇㄥˋ	一夜無夢 0
ㄧ ㄧㄝˋ ㄓˋ ㄈㄨˋ	一夜致富 4
ㄧˊ ㄧㄝˋ ㄓˋ ㄈㄨˋ	一夜致富 4
ㄧ ㄧㄝˋ ㄈㄥ ㄌㄧㄡˊ	一夜風流 0
ㄧˊ ㄧㄝˋ ㄈㄥ ㄌㄧㄡˊ	一夜風流 0
ㄧ ㄇㄥˋ ㄋㄢˊ ㄎㄜ	一夢南柯 0
ㄧˊ ㄇㄥˋ ㄋㄢˊ ㄎㄜ	一夢南柯 0
ㄧ ㄏㄨㄛˇ ㄖㄣˊ	一夥人 3
ㄧˋ ㄏㄨㄛˇ ㄖㄣˊ	一夥人 3
ㄧ ㄉㄚˋ ㄅㄢˋ	一大半 18
ㄧ ㄉㄚˋ ㄉㄨㄟ	一大堆 90
ㄧˊ ㄉㄚˋ ㄉㄨㄟ	一大堆 90
ㄧ ㄉㄚˋ ㄎㄨㄞˋ	一大塊 12
ㄧˊ ㄉㄚˋ ㄎㄨㄞˋ	一大塊 12
ㄧ ㄉㄚˋ ㄗㄠˇ	一大早 111
ㄧˊ ㄉㄚˋ ㄗㄠˇ	一大早 111
ㄧ ㄉㄚˋ ㄏㄨㄟˇ ㄦ	一大會兒 0
ㄧ ㄉㄚˋ ㄏㄨㄟˇ ㄦˊ	一大會兒 0
ㄧˊ ㄉㄚˋ ㄏㄨㄟˇ ㄦ	一大會兒 0
ㄧˊ ㄉㄚˋ ㄏㄨㄟˇ ㄦˊ	一大會兒 0
ㄧ ㄉㄚˋ ㄆㄧㄢˋ	一大片 25
ㄧˊ ㄉㄚˋ ㄆㄧㄢˋ	一大片 25
ㄧ ㄉㄚˋ ㄆㄧㄥˊ	一大瓶 2
ㄧˊ ㄉㄚˋ ㄆㄧㄥˊ	一大瓶 2
ㄧ ㄊㄧㄢ	一天 1333 一添 0
ㄧˋ ㄊㄧㄢ	一天 1333 一添 0
ㄧ ㄊㄧㄢ ㄉㄠˋ ㄨㄢˇ	一天到晚 68
ㄧˋ ㄊㄧㄢ ㄉㄠˋ ㄨㄢˇ	一天到晚 68
ㄧ ㄊㄧㄢ ㄊㄧㄢ	一天天 31
ㄧˋ ㄊㄧㄢ ㄊㄧㄢ	一天天 31
ㄧ ㄈㄨ	一夫 20 一敷 1
ㄧˋ ㄈㄨ	一夫 20 一敷 1
ㄧ ㄈㄨ ㄧ ㄑㄧ	一夫一妻 4
ㄧ ㄈㄨ ㄧˋ ㄑㄧ	一夫一妻 4
ㄧˋ ㄈㄨ ㄧ ㄑㄧ	一夫一妻 4
ㄧ ㄈㄨ ㄧ ㄑㄧ ㄓˋ	一夫一妻制 4
ㄧ ㄈㄨ ㄉㄨㄛ ㄑㄧ	一夫多妻 4
ㄧˋ ㄈㄨ ㄉㄨㄛ ㄑㄧ	一夫多妻 4
ㄧ ㄈㄨ ㄉㄨㄛ ㄑㄧ ㄓˋ	一夫多妻制 1
ㄧ ㄈㄨ ㄉㄤ ㄍㄨㄢ	一夫當關 2
ㄧˋ ㄈㄨ ㄉㄤ ㄍㄨㄢ	一夫當關 2
ㄧ ㄊㄠˋ	一套 506
ㄧˊ ㄊㄠˋ	一套 506
ㄧ ㄊㄠˋ ㄊㄠˋ	一套套 3
ㄧˊ ㄊㄠˋ ㄊㄠˋ	一套套 3
ㄧ ㄋㄩˇ ㄧ ㄋㄢˊ	一女一男 0
ㄧ ㄋㄩˇ ㄧˋ ㄋㄢˊ	一女一男 0
ㄧˋ ㄋㄩˇ ㄧ ㄋㄢˊ	一女一男 0
ㄧ ㄋㄩˇ ㄓㄨㄥ	一女中 8
ㄧ ㄏㄠˇ	一好 7 醫好 6
ㄧˋ ㄏㄠˇ	一好 7
ㄧ ㄖㄨˊ	一如 128
ㄧˋ ㄖㄨˊ	一如 128
ㄧ ㄖㄨˊ ㄨㄤˇ ㄔㄤˊ	一如往常 14
ㄧˋ ㄖㄨˊ ㄨㄤˇ ㄔㄤˊ	一如往常 14
ㄧ ㄖㄨˊ ㄨㄤˇ ㄔㄤˊ ㄉㄧˋ	一如往常地 4
